# Removing 3. Subgroups: 577
504403158265495519	[35, 12, 29]
567453553044488191	[24, 11, 37]
576460752286646239	[28, 12, 15]
576460715796201471	[8, 21, 23]
574208952489607167	[16, 20, 13]
575897802349740031	[16, 34, 4]
539869005331038207	[34, 36, 5]
558446285074464767	[26, 19, 37]
576425567931334651	[1, 36, 21]
576320014815059967	[24, 26, 4]
576460683315511295	[19, 20, 13]
571957152675987455	[27, 36, 30]
574200156396716031	[16, 33, 20]
576179276252971007	[32, 6, 7]
576460751229665279	[32, 12, 6]
575334852396580855	[2, 27, 12]
575334848101613567	[2, 18, 7]
576460202547609598	[28, 29, 23]
576460752303292351	[17, 12, 13]
576460683567169535	[31, 19, 15]
576460477425516511	[32, 10, 12]
571957152676048895	[27, 28, 30]
571957152676052990	[16, 27, 29]
575334851859709951	[32, 2, 14]
540431886564982783	[19, 5, 13]
576460751229419519	[16, 6]
576460752160817151	[32, 18, 19]
567312815560327167	[24, 37, 31]
571957152671858687	[11, 27, 29]
287104476244869119	[2, 19, 5]
576460717943619583	[8, 13, 30]
576460752030793727	[32, 11, 13]
571957152675528703	[23, 27, 7]
574208952456183807	[16, 9, 4]
576460202547085311	[23]
576460752303407071	[32, 25, 12]
576460717943681023	[8, 34, 30]
576460717943685118	[8, 20, 29]
576442885239472127	[10, 3, 28]
576179277058277375	[15, 13, 7]
576179208607236095	[34, 19, 7]
576390314839769087	[24, 19, 29]
576460751221293055	[18, 28, 6]
288230376118157311	[32, 9, 5]
576460751212904447	[36, 6, 15]
576425567662899199	[36, 13]
576460717939490815	[8, 33, 11]
575334835216711679	[12, 2, 20]
571816415187697663	[24, 25, 27]
574208951415996415	[16, 6]
576460717943160831	[8, 14, 23]
571957152676052479	[19, 27, 15]
576456354256879615	[18, 22, 14]
576456337077043199	[20, 13, 22]
571957118316314623	[8, 27, 13]
576460752303407099	[24, 1, 32]
576456319897174015	[8, 12, 22]
430093764413882367	[16, 35, 30]
575334852394483711	[2, 36, 7]
288230376151711679	[17, 12, 5]
576460752295030783	[18, 26, 30]
576460752286646263	[12, 13, 15]
576460752303419387	[1, 30, 17]
576443160117370879	[4, 3, 12]
576460752295034871	[18, 12, 30]
576460743176617983	[32, 33, 28]
576179277192495103	[24, 19, 7]
288230376151711739	[1, 18, 5]
576179268736778239	[28, 30, 7]
573646002536316927	[16, 34, 31]
575334852396580861	[2, 4, 18]
575330454350069759	[2, 22, 15]
565201753234997247	[16, 35, 37]
504121683288784895	[35, 20, 7]
575334852396548095	[24, 2, 14]
557320453887098879	[2, 26, 5]
576460752299098111	[11, 29, 13]
576460752295034878	[32, 18, 29]
576460735119359999	[24, 11, 20]
576456354252718079	[11, 22, 23]
575334818036842495	[8, 2, 37]
576460750155931647	[4, 12, 21]
567453552981573631	[37]
576460408706039807	[35, 10, 19]
558446353785552895	[18, 28, 26]
576460735123030015	[32, 20, 23]
558446353777164287	[26, 20, 15]
576179277326696447	[32, 10, 7]
576424468419706879	[25, 10, 36]
576460751766487039	[32, 36, 30]
571957152541835263	[19, 27, 37]
576320014815068095	[24, 17, 36]
575897802350002143	[34, 12, 29]
576460752286646015	[24, 18, 15]
540431955267682303	[12, 5, 15]
567453553048674303	[4, 29, 37]
576320013741326335	[24, 13, 6]
558411169421852671	[25, 26, 36]
504400959242239999	[33, 35, 31]
576460202546561023	[25, 28, 23]
571957152676052863	[27, 6, 23]
576178727570898943	[24, 23, 7]
576460683583946747	[1, 19, 15]
576443160117247999	[3, 13, 6]
575334302640766975	[2, 27, 23]
571957152675004415	[28, 27, 12]
575333752884953087	[25, 2, 11]
576390383492136959	[28, 29, 37]
576460751196127231	[9, 6, 31]
576460751229681631	[12, 30, 6]
576425533571596287	[8, 36, 20]
288230375614840831	[32, 4, 5]
567172078071971839	[37, 22, 7]
575897802350002171	[1, 34, 6]
571948356583030783	[33, 27, 6]
576179277309935615	[16, 15, 7]
575334852396580607	[24, 32, 2]
576460185367740415	[26, 20, 23]
571957152676044799	[36, 27, 4]
576456352109428735	[9, 21, 22]
576460752295002111	[17, 18, 14]
576460717942636543	[8, 28, 31]
574208952489721855	[16, 32, 36]
576460752034979839	[4, 13, 30]
575332653373325311	[2, 18, 31]
576144092954623999	[35, 36, 7]
576460717943685103	[8, 12, 20]
574208952422629375	[16, 32, 37]
576425018175520767	[36, 12, 23]
576451956202012671	[33, 18, 30]
576460683583946743	[19, 12]
571675677699342335	[31, 27, 7]
576451956193624063	[33, 4, 15]
288230358971842559	[12, 20, 5]
576443160050270207	[3, 36, 37]
575334850249097215	[2, 21, 29]
576460717943676927	[8, 36, 4]
576460752286121983	[23, 20, 15]
504403157191753727	[35, 6, 15]
432345563153825791	[35, 12, 6]
539306055377616895	[2, 10, 5]
571957083956576255	[16, 19, 27]
558441955747430399	[24, 26, 22]
432345495508090879	[9, 19, 35]
576460735122505727	[28, 20, 36]
576460477417127935	[18, 10, 22]
576460477408739327	[33, 10, 15]
576460683047075839	[32, 19, 29]
575317260210536447	[2, 3, 36]
566327653141839871	[2, 35, 37]
574208952472961023	[16, 18, 15]
576038539838357503	[24, 5, 7]
503840208312074239	[34, 35, 29]
431782614274146303	[24, 34, 35]
571957152675921919	[27, 29, 13]
576460752303423454	[10, 12, 29]
540427557237948415	[33, 5, 22]
288230376151678975	[5, 14, 23]
576460476351774719	[10, 19, 6]
576460749082198015	[21, 6, 5]
576179277326710783	[8, 7]
558446353793941499	[1, 26, 13]
576460751229681655	[36, 12, 6]
575334852396515327	[2, 30, 15]
576460752295034623	[24, 18, 29]
576460735056445439	[20, 37, 31]
576443159983161343	[11, 19, 3]
504403089546018815	[32, 35, 19]
574173768117649407	[16, 36, 22]
575334852396576767	[2, 21, 30]
576458552206426111	[4, 6, 31]
575334852396580862	[2, 29, 30]
576179277293158399	[17, 9, 7]
575897733630525439	[34, 19, 36]
576443091397902335	[19, 3, 21]
540431955284459515	[1, 12, 5]
576460717943554047	[8, 16, 13]
576458536100298751	[20, 30, 31]
576460683581849599	[33, 19, 36]
567453551974940671	[37, 6, 7]
575334852392386559	[2, 11, 34]
575897785170132991	[32, 34, 20]
571957152676050943	[8, 27, 15]
283726776524341247	[32, 27, 5]
575334852396056575	[2, 6, 23]
574208952489738223	[16, 19, 20]
576179277326712575	[24, 15, 7]
576460202480500735	[37, 29, 23]
576460683583913983	[19, 4, 14]
576459652724686847	[25, 29, 37]
576460752219537407	[16, 37, 15]
576460751766544383	[32, 4, 13]
566890603095261183	[33, 34, 37]
576460649224208383	[8, 19, 5]
576443160117374975	[1, 3, 30]
576320014806679551	[24, 18, 19]
576179277326712827	[1, 20, 7]
576320014798290943	[24, 13, 15]
576460752298967039	[16, 18, 11]
576460751967879167	[35, 13, 37]
576459651718053887	[25, 30, 6]
288230307432235007	[19, 5, 37]
573083052582895615	[16, 2, 5]
571957151602311167	[27, 21, 6]
575194114908225535	[24, 33, 2]
576460743713488831	[17, 28, 37]
575334852396578815	[8, 2, 6]
575334852396580351	[9, 2, 15]
574208952489738238	[16, 29, 13]
576460751227584511	[18, 36, 6]
576460717809467391	[8, 19, 15]
575897767990263807	[8, 34, 28]
576460752269803519	[9, 29, 30]
576460752286580735	[21, 30, 15]
576381587466223615	[33, 29, 13]
576460752303415291	[1, 4, 6]
576284830442979327	[24, 35, 36]
576460752232120319	[11, 37, 30]
576460717876576255	[8, 18, 37]
288228177128456191	[25, 5, 31]
574208952489738207	[16, 26, 12]
576443160117362687	[32, 3, 20]
576451956210401275	[1, 14, 33]
576460751229681661	[18, 6, 7]
571394202722631679	[34, 27, 22]
574204554443227135	[16, 12, 22]
576460735123488767	[20, 37, 30]
576460752286646270	[9, 29, 15]
576460751229648895	[14, 6, 37]
576460716869943295	[8, 10, 6]
576443160117116927	[16, 24, 3]
576460477391962111	[9, 10, 28]
576460133828132863	[35, 19, 23]
558446078916034559	[26, 10, 13]
576179277326712823	[12, 29, 7]
576460477425516539	[1, 10, 36]
576460726533619711	[28, 20, 5]
576460752294510591	[18, 12, 23]
575897252594188287	[34, 23, 15]
576460683583946495	[24, 19, 23]
576456354255863807	[28, 13, 22]
574208952489738235	[16, 1, 9]
576460752292937727	[18, 35, 36]
576179276789841919	[32, 12, 7]
504403158257106943	[18, 35, 12]
288212783965667327	[33, 3, 5]
432345564219179007	[18, 35, 20]
504403158248718335	[17, 35, 15]
576443160117378047	[27, 3, 29]
575897802350002111	[17, 34, 18]
144115188075855871	[35, 5]
540431938104590335	[20, 5, 29]
216172782113783807	[35, 5]
575334577518673919	[16, 2, 10]
575897802350001919	[24, 34, 12]
575334852396580735	[2, 13, 6]
576460752286646207	[17, 36, 15]
576460734049812479	[20, 5, 6]
